x,y,z
4.037349,-0.114936,-2.230628
4.035696,-0.109847,-2.229136
4.018695,-0.118024,-2.227375
4.000000,-0.119504,-2.227375
4.000000,-0.115501,-2.229136
4.018069,-0.114070,-2.229136
4.000000,-0.119504,-2.227375
4.000000,-0.119504,-2.199967
3.981427,-0.117253,-2.198059
3.970148,-0.091867,-2.175555
3.943233,-0.078125,-2.175529
3.947172,-0.072715,-2.175519
3.936465,-0.063540,-2.175502
3.944259,-0.055742,-2.164056
3.939207,-0.044169,-2.158915
3.930190,-0.022683,-2.154228
3.928155,-0.011379,-2.089622
4.067897,-0.093440,-2.229136
4.071042,-0.097769,-2.230628
4.084505,-0.084492,-2.227375
4.081674,-0.081662,-2.229136
4.096691,-0.070238,-2.199967
4.096691,-0.070238,-2.227375
4.105787,-0.053888,-2.198059
4.091769,-0.029809,-2.175439
4.095270,-0.015081,-2.175411
4.095716,-0.009315,-2.175400
4.100079,0.000000,-2.179086
4.099344,0.009298,-2.179086
4.089036,0.009298,-2.179086
4.089745,-0.000008,-2.179086
4.074213,0.011754,-2.158915
4.071466,0.023221,-2.158915
4.059384,0.043145,-2.154228
4.051436,0.051436,-2.089622
4.052438,-0.102903,-2.229136
4.054867,-0.107670,-2.230628
4.035696,-0.109847,-2.229136
4.036933,-0.113655,-2.227375
4.000000,-0.119504,-2.199967
4.000000,-0.119504,-2.227375
4.018695,-0.118024,-2.227375
4.018695,-0.118024,-2.199967
4.000000,-0.118724,-2.198059
3.984888,-0.095404,-2.175562
3.956151,-0.086050,-2.175544
3.959194,-0.080090,-2.175533
3.947172,-0.072715,-2.175519
3.953660,-0.063782,-2.164058
3.946869,-0.053131,-2.158915
3.934603,-0.033322,-2.154228
3.930814,-0.022480,-2.089622
4.070250,-0.096679,-2.227375
4.067897,-0.093440,-2.229136
4.084505,-0.084492,-2.227375
4.084505,-0.084492,-2.199967
4.096060,-0.069779,-2.198059
4.085990,-0.043806,-2.175465
4.099341,-0.009315,-2.179086
4.089036,-0.009315,-2.179086
4.089742,0.000031,-2.175383
4.089745,-0.000008,-2.179086
4.089036,0.009298,-2.179086
4.089013,0.009304,-2.175365
4.078822,-0.000001,-2.164041
4.089742,0.000031,-2.175383
4.075144,0.000000,-2.158915
4.065397,0.033321,-2.154228
4.058853,0.042759,-2.089622
4.054255,-0.106470,-2.227375
4.052438,-0.102903,-2.229136
4.036933,-0.113655,-2.227375
4.036933,-0.113655,-2.199967
4.018573,-0.117253,-2.198059
4.000000,-0.118724,-2.198059
3.999996,-0.100067,-2.179086
3.990685,-0.099329,-2.179086
3.970148,-0.091867,-2.175555
3.972220,-0.085503,-2.175543
3.959194,-0.080090,-2.175533
3.964210,-0.070242,-2.164060
3.955831,-0.060793,-2.158915
3.940616,-0.043145,-2.154228
3.935187,-0.033024,-2.089622
4.070250,-0.096679,-2.199967
4.070250,-0.096679,-2.227375
4.083953,-0.083940,-2.198059
4.078102,-0.056736,-2.175489
4.085400,-0.027752,-2.175435
4.091769,-0.029809,-2.175439
4.095270,-0.015081,-2.175411
4.088658,-0.014046,-2.175409
4.095716,-0.009315,-2.175400
4.089030,-0.009316,-2.175400
4.095716,-0.009315,-2.175400
4.099341,-0.009315,-2.179086
4.089036,-0.009315,-2.179086
4.089030,-0.009316,-2.175400
4.089030,-0.009316,-2.175400
4.089036,-0.009315,-2.179086
4.069810,0.022683,-2.154228
4.072493,0.011482,-2.154228
4.064813,0.033024,-2.089622
4.054255,-0.106470,-2.227375
4.054255,-0.106470,-2.199967
4.036692,-0.112912,-2.198059
4.009298,-0.099331,-2.179086
3.999996,-0.100067,-2.179086
3.990685,-0.095864,-2.175563
3.990685,-0.099329,-2.179086
3.999996,-0.100067,-2.179086
3.999992,-0.090059,-2.179086
3.990685,-0.089382,-2.179086
3.984888,-0.095404,-2.175562
3.985937,-0.088795,-2.175549
3.972220,-0.085503,-2.175543
3.975637,-0.074983,-2.164061
3.965888,-0.066949,-2.158915
3.948101,-0.051899,-2.154228
3.941147,-0.042759,-2.089622
4.069791,-0.096047,-2.198059
4.068273,-0.068265,-2.175511
4.085990,-0.043806,-2.175465
4.080023,-0.040778,-2.175459
4.074970,-0.024360,-2.164047
4.085400,-0.027752,-2.175435
4.073403,0.000000,-2.154228
4.074213,-0.011754,-2.158915
4.071845,0.011379,-2.089622
4.069186,0.022480,-2.089622
4.053901,-0.105774,-2.198059
4.029852,-0.091867,-2.175555
4.015112,-0.095404,-2.175562
4.009298,-0.095866,-2.175563
3.990685,-0.089451,-2.175479
3.990685,-0.095864,-2.175563
3.990685,-0.099329,-2.179086
3.990685,-0.089382,-2.179086
3.990685,-0.095864,-2.175563
3.990685,-0.089451,-2.175479
3.999996,-0.100067,-2.179086
4.009298,-0.099331,-2.179086
4.009298,-0.089382,-2.179086
3.999992,-0.090059,-2.179086
3.990685,-0.089451,-2.175479
3.990685,-0.089382,-2.179086
3.999992,-0.090059,-2.179086
3.999992,-0.090059,-2.175380
3.976779,-0.071466,-2.158915
3.956855,-0.059384,-2.154228
3.948564,-0.051436,-2.089622
4.056767,-0.078125,-2.175529
4.072682,-0.052811,-2.175482
4.078102,-0.056736,-2.175489
4.070234,-0.035786,-2.164050
4.080023,-0.040778,-2.175459
4.071466,-0.023221,-2.158915
4.072747,0.000000,-2.089622
4.072493,-0.011482,-2.154228
4.043849,-0.086050,-2.175544
4.009298,-0.099331,-2.179086
4.009298,-0.095866,-2.175563
4.009298,-0.089451,-2.175478
4.009298,-0.089382,-2.179086
4.009298,-0.089451,-2.175478
4.009298,-0.095866,-2.175563
4.015112,-0.095404,-2.175562
4.014063,-0.088795,-2.175549
3.999992,-0.090059,-2.179086
4.009298,-0.089382,-2.179086
4.009298,-0.089451,-2.175478
3.999992,-0.090059,-2.175380
3.966679,-0.065397,-2.154228
3.957241,-0.058853,-2.089622
4.068273,-0.068265,-2.175511
4.063535,-0.063540,-2.175502
4.063778,-0.046338,-2.164053
4.072682,-0.052811,-2.175482
4.066949,-0.034112,-2.158915
4.071845,-0.011379,-2.089622
4.069810,-0.022683,-2.154228
4.029852,-0.091867,-2.175555
4.027780,-0.085503,-2.175543
3.999992,-0.090059,-2.175380
4.000000,-0.078843,-2.164062
3.988246,-0.074213,-2.158915
3.977317,-0.069810,-2.154228
3.966976,-0.064813,-2.089622
4.052828,-0.072715,-2.175519
4.056767,-0.078125,-2.175529
4.055741,-0.055742,-2.164056
4.063535,-0.063540,-2.175502
4.060793,-0.044169,-2.158915
4.069186,-0.022480,-2.089622
4.065397,-0.033321,-2.154228
4.043849,-0.086050,-2.175544
4.040806,-0.080090,-2.175533
4.027780,-0.085503,-2.175543
4.024363,-0.074983,-2.164061
4.000000,-0.078843,-2.164062
3.999992,-0.090059,-2.175380
4.000000,-0.075144,-2.158915
3.988518,-0.072493,-2.154228
3.977520,-0.069186,-2.089622
4.046340,-0.063782,-2.164058
4.052828,-0.072715,-2.175519
4.053131,-0.053131,-2.158915
4.064813,-0.033024,-2.089622
4.059384,-0.043145,-2.154228
4.040806,-0.080090,-2.175533
4.035790,-0.070242,-2.164060
4.011754,-0.074213,-2.158915
4.023221,-0.071466,-2.158915
4.000000,-0.073403,-2.154228
4.000000,-0.075144,-2.158915
3.988621,-0.071845,-2.089622
4.044169,-0.060793,-2.158915
4.058853,-0.042759,-2.089622
4.051899,-0.051899,-2.154228
4.034112,-0.066949,-2.158915
4.011482,-0.072493,-2.154228
4.000000,-0.073403,-2.154228
4.000000,-0.072747,-2.089622
4.051436,-0.051436,-2.089622
4.043145,-0.059384,-2.154228
4.022683,-0.069810,-2.154228
4.000000,-0.072747,-2.089622
4.011379,-0.071845,-2.089622
4.042759,-0.058853,-2.089622
4.033321,-0.065397,-2.154228
4.022480,-0.069186,-2.089622
4.033024,-0.064813,-2.089622
4.135275,0.021438,-2.337540
4.132932,0.031217,-2.337540
4.130439,0.031217,-2.336310
4.132597,0.021438,-2.336310
4.130439,0.031217,-2.326506
4.132613,0.021229,-2.326394
4.132597,0.021438,-2.336310
4.130439,0.031217,-2.336310
4.136971,0.000013,-2.337540
4.134223,0.000013,-2.336310
4.134223,0.000013,-2.326340
4.134223,0.000013,-2.336310
4.135275,-0.021413,-2.337540
4.132597,-0.021413,-2.336310
4.132613,-0.021203,-2.326394
4.132597,-0.021413,-2.336310
4.132932,-0.031192,-2.337540
4.130439,-0.031192,-2.336310
4.130439,-0.031192,-2.326506
4.130439,-0.031192,-2.336310
4.130439,-0.031192,-2.326506
4.131841,-0.031192,-2.327228
3.869561,0.031217,-2.326506
3.868159,0.031217,-2.327228
3.867387,0.021229,-2.326394
3.869561,0.031217,-2.326506
3.869561,0.031217,-2.336310
3.867403,0.021438,-2.336310
3.867068,0.031217,-2.337540
3.864725,0.021438,-2.337540
3.867403,0.021438,-2.336310
3.869561,0.031217,-2.336310
3.865777,0.000013,-2.326340
3.865777,0.000013,-2.336310
3.863029,0.000013,-2.337540
3.865777,0.000013,-2.336310
3.867387,-0.021203,-2.326394
3.867403,-0.021413,-2.336310
3.864725,-0.021413,-2.337540
3.867403,-0.021413,-2.336310
3.869561,-0.031192,-2.326506
3.869561,-0.031192,-2.336310
3.867068,-0.031192,-2.337540
3.869561,-0.031192,-2.336310
3.867068,0.031217,-2.328993
4.132932,-0.031192,-2.328993
4.131841,0.031217,-2.327228
3.868159,-0.031192,-2.327228
3.869561,-0.031192,-2.336310
3.867068,-0.031192,-2.328993
3.868159,-0.031192,-2.327228
3.869561,-0.031192,-2.326506
4.130439,0.031217,-2.336310
4.132932,0.031217,-2.328993
4.131841,0.031217,-2.327228
4.130439,0.031217,-2.326506
3.932807,0.092496,-2.456054
3.935409,0.088915,-2.454268
3.966042,0.104524,-2.454268
3.964674,0.108734,-2.456054
4.000000,0.109902,-2.454268
4.000000,0.114329,-2.456054
4.033958,0.104523,-2.454268
4.035326,0.108734,-2.456054
4.064591,0.088915,-2.454268
4.067193,0.092496,-2.456054
4.088902,0.064604,-2.454268
4.092484,0.067206,-2.456054
4.104511,0.033970,-2.454268
4.108721,0.035338,-2.456054
4.109889,0.000013,-2.454268
4.114316,0.000013,-2.456054
4.104511,-0.033945,-2.454268
4.108721,-0.035313,-2.456054
4.088902,-0.064579,-2.454268
4.092484,-0.067181,-2.456054
4.064591,-0.088890,-2.454268
4.067193,-0.092471,-2.456054
4.033958,-0.104498,-2.454268
4.035326,-0.108708,-2.456054
4.000000,-0.109877,-2.454268
4.000000,-0.114303,-2.456054
4.000000,-0.114303,-2.456054
4.000000,-0.109877,-2.454268
3.966042,-0.104498,-2.454268
3.964674,-0.108708,-2.456054
3.935409,-0.088890,-2.454268
3.932807,-0.092471,-2.456054
3.911098,-0.064579,-2.454268
3.907516,-0.067181,-2.456054
3.895489,-0.033945,-2.454268
3.891279,-0.035313,-2.456054
3.890111,0.000013,-2.454268
3.885684,0.000013,-2.456054
3.895489,0.033970,-2.454268
3.891279,0.035338,-2.456054
3.911098,0.064604,-2.454268
3.907516,0.067206,-2.456054
3.960034,0.123016,-2.473573
3.960265,0.122303,-2.471649
4.000000,0.128596,-2.471649
4.000000,0.129346,-2.473573
3.923980,0.104646,-2.473573
3.924420,0.104039,-2.471649
3.895367,0.076033,-2.473573
3.895974,0.075592,-2.471649
3.876997,0.039979,-2.473573
3.877710,0.039747,-2.471649
3.870667,0.000013,-2.473573
3.871416,0.000013,-2.471649
3.876997,-0.039954,-2.473573
3.877710,-0.039722,-2.471649
3.895367,-0.076008,-2.473573
3.895974,-0.075567,-2.471649
3.923980,-0.104620,-2.473573
3.924420,-0.104014,-2.471649
3.960034,-0.122991,-2.473573
3.960265,-0.122278,-2.471649
4.000000,-0.129321,-2.473573
4.000000,-0.128571,-2.471649
4.000000,-0.128571,-2.471649
4.000000,-0.129321,-2.473573
4.039966,-0.122991,-2.473573
4.039735,-0.122278,-2.471649
4.076020,-0.104620,-2.473573
4.075580,-0.104014,-2.471649
4.104633,-0.076008,-2.473573
4.104026,-0.075567,-2.471649
4.123003,-0.039954,-2.473573
4.122290,-0.039722,-2.471649
4.129333,0.000013,-2.473573
4.128584,0.000013,-2.471649
4.123003,0.039979,-2.473573
4.122290,0.039747,-2.471649
4.104633,0.076033,-2.473573
4.104026,0.075592,-2.471649
4.076020,0.104645,-2.473573
4.075580,0.104039,-2.471649
4.039966,0.123016,-2.473573
4.039735,0.122303,-2.471649
3.932807,0.092496,-2.456054
3.964674,0.108734,-2.456054
3.907516,0.067206,-2.456054
3.891279,0.035338,-2.456054
3.885684,0.000013,-2.456054
3.891279,-0.035313,-2.456054
3.907516,-0.067181,-2.456054
3.932807,-0.092471,-2.456054
3.964674,-0.108708,-2.456054
4.000000,-0.114303,-2.456054
4.035326,-0.108708,-2.456054
4.000000,-0.114303,-2.456054
4.067193,-0.092471,-2.456054
4.092484,-0.067181,-2.456054
4.108721,-0.035313,-2.456054
4.114316,0.000013,-2.456054
4.108721,0.035338,-2.456054
4.092484,0.067206,-2.456054
4.067193,0.092496,-2.456054
4.035326,0.108734,-2.456054
4.000000,0.114329,-2.456054
3.960034,0.123016,-3.791506
3.923980,0.104646,-3.791506
3.895367,0.076033,-3.791506
3.876997,0.039979,-3.791506
3.870667,0.000013,-3.791506
3.876997,-0.039954,-3.791506
3.895367,-0.076008,-3.791506
3.923980,-0.104620,-3.791506
3.960034,-0.122991,-3.791506
4.000000,-0.129321,-3.791506
4.000000,-0.129321,-3.791506
4.039966,-0.122991,-3.791506
4.076020,-0.104620,-3.791506
4.104633,-0.076008,-3.791506
4.123003,-0.039954,-3.791506
4.129333,0.000013,-3.791506
4.123003,0.039979,-3.791506
4.104633,0.076033,-3.791506
4.076020,0.104645,-3.791506
4.039966,0.123016,-3.791506
4.000000,0.129346,-3.791506
3.960569,0.121368,-3.797893
3.960034,0.123016,-3.791506
4.000000,0.129346,-3.791506
4.000000,0.127613,-3.797893
3.964030,0.110717,-3.804279
3.962032,0.116866,-3.802568
4.000000,0.122880,-3.802568
4.000000,0.116414,-3.804279
3.924998,0.103244,-3.797893
3.923980,0.104646,-3.791506
3.927780,0.099414,-3.802568
3.931581,0.094183,-3.804279
3.896769,0.075015,-3.797893
3.895367,0.076033,-3.791506
3.900598,0.072232,-3.802568
3.905829,0.068432,-3.804279
3.878645,0.039443,-3.797893
3.876997,0.039979,-3.791506
3.883146,0.037981,-3.802568
3.889296,0.035983,-3.804279
3.872399,0.000013,-3.797893
3.870667,0.000013,-3.791506
3.877133,0.000013,-3.802568
3.883599,0.000013,-3.804279
3.878645,-0.039418,-3.797893
3.876997,-0.039954,-3.791506
3.883146,-0.037955,-3.802568
3.889296,-0.035957,-3.804279
3.896769,-0.074989,-3.797893
3.895367,-0.076008,-3.791506
3.900598,-0.072207,-3.802568
3.905829,-0.068406,-3.804279
3.924998,-0.103218,-3.797893
3.923980,-0.104620,-3.791506
3.927780,-0.099389,-3.802568
3.931581,-0.094158,-3.804279
3.960569,-0.121343,-3.797893
3.960034,-0.122991,-3.791506
3.962032,-0.116841,-3.802568
3.964030,-0.110692,-3.804279
4.000000,-0.127588,-3.797893
4.000000,-0.129321,-3.791506
4.000000,-0.122855,-3.802568
4.000000,-0.116389,-3.804279
4.039431,-0.121343,-3.797893
4.039966,-0.122991,-3.791506
4.037968,-0.116841,-3.802568
4.035970,-0.110692,-3.804279
4.075002,-0.103218,-3.797893
4.076020,-0.104620,-3.791506
4.072220,-0.099389,-3.802568
4.068419,-0.094158,-3.804279
4.103231,-0.074989,-3.797893
4.104633,-0.076008,-3.791506
4.099402,-0.072207,-3.802568
4.094171,-0.068406,-3.804279
4.121355,-0.039418,-3.797893
4.123003,-0.039954,-3.791506
4.116854,-0.037955,-3.802568
4.110704,-0.035957,-3.804279
4.127601,0.000013,-3.797893
4.129333,0.000013,-3.791506
4.122867,0.000013,-3.802568
4.116401,0.000013,-3.804279
4.121355,0.039443,-3.797893
4.123003,0.039979,-3.791506
4.116854,0.037981,-3.802568
4.110704,0.035983,-3.804279
4.103231,0.075014,-3.797893
4.104633,0.076033,-3.791506
4.099402,0.072232,-3.802568
4.094171,0.068432,-3.804279
4.075002,0.103244,-3.797893
4.076020,0.104645,-3.791506
4.072220,0.099414,-3.802568
4.068419,0.094183,-3.804279
4.039431,0.121368,-3.797893
4.039966,0.123016,-3.791506
4.037968,0.116866,-3.802568
4.035970,0.110717,-3.804279
3.972804,0.083715,-3.804279
3.981575,0.056718,-3.776243
3.964954,0.048249,-3.776243
3.948269,0.071214,-3.804279
4.000000,0.088022,-3.804279
4.000000,0.059636,-3.776243
3.951764,0.035058,-3.776243
3.928799,0.051743,-3.804279
3.943295,0.018437,-3.776243
3.916298,0.027209,-3.804279
3.940377,0.000013,-3.776243
3.911991,0.000013,-3.804279
3.943295,-0.018412,-3.776243
3.916298,-0.027184,-3.804279
3.951764,-0.035033,-3.776243
3.928799,-0.051718,-3.804279
3.964954,-0.048224,-3.776243
3.948269,-0.071189,-3.804279
3.981575,-0.056693,-3.776243
3.972804,-0.083689,-3.804279
4.000000,-0.059611,-3.776243
4.000000,-0.087997,-3.804279
4.018425,-0.056693,-3.776243
4.027196,-0.083689,-3.804279
4.035046,-0.048224,-3.776243
4.051731,-0.071189,-3.804279
4.048236,-0.035033,-3.776243
4.071201,-0.051718,-3.804279
4.056705,-0.018412,-3.776243
4.083702,-0.027184,-3.804279
4.059623,0.000013,-3.776243
4.088009,0.000013,-3.804279
4.056705,0.018437,-3.776243
4.083702,0.027209,-3.804279
4.048236,0.035058,-3.776243
4.071201,0.051743,-3.804279
4.035046,0.048249,-3.776243
4.051731,0.071214,-3.804279
4.018425,0.056718,-3.776243
4.027196,0.083715,-3.804279
4.000000,0.059636,-3.776243
4.000000,0.088022,-3.804279
3.972804,0.083715,-3.804279
3.948269,0.071214,-3.804279
3.928799,0.051743,-3.804279
3.916298,0.027209,-3.804279
3.911991,0.000013,-3.804279
3.916298,-0.027184,-3.804279
3.928799,-0.051718,-3.804279
3.948269,-0.071189,-3.804279
3.972804,-0.083689,-3.804279
4.000000,-0.087997,-3.804279
4.027196,-0.083689,-3.804279
4.051731,-0.071189,-3.804279
4.071201,-0.051718,-3.804279
4.083702,-0.027184,-3.804279
4.088009,0.000013,-3.804279
4.083702,0.027209,-3.804279
4.071201,0.051743,-3.804279
4.051731,0.071214,-3.804279
4.027196,0.083715,-3.804279
4.000000,0.088022,-3.804279
3.964954,0.048249,-3.776243
3.981575,0.056718,-3.776243
3.981575,0.056718,-3.615913
3.964954,0.048249,-3.615913
3.951764,0.035058,-3.776243
3.951764,0.035058,-3.615913
3.943295,0.018437,-3.776243
3.943295,0.018437,-3.615913
3.940377,0.000013,-3.776243
3.940377,0.000013,-3.615913
3.943295,-0.018412,-3.776243
3.943295,-0.018412,-3.615913
3.951764,-0.035033,-3.776243
3.951764,-0.035033,-3.615913
3.964954,-0.048224,-3.776243
3.964954,-0.048224,-3.615913
3.981575,-0.056693,-3.776243
3.981575,-0.056693,-3.615913
4.000000,-0.059611,-3.776243
4.000000,-0.059611,-3.615913
4.018425,-0.056693,-3.776243
4.018425,-0.056693,-3.615913
4.035046,-0.048224,-3.776243
4.035046,-0.048224,-3.615913
4.048236,-0.035033,-3.776243
4.048236,-0.035033,-3.615913
4.056705,-0.018412,-3.776243
4.056705,-0.018412,-3.615913
4.059623,0.000013,-3.776243
4.059623,0.000013,-3.615913
4.056705,0.018437,-3.776243
4.056705,0.018437,-3.615913
4.048236,0.035058,-3.776243
4.048236,0.035058,-3.615913
4.035046,0.048249,-3.776243
4.035046,0.048249,-3.615913
4.018425,0.056718,-3.776243
4.018425,0.056718,-3.615913
4.000000,0.059636,-3.776243
4.000000,0.059636,-3.615913
4.000000,0.059636,-3.776243
4.000000,0.059636,-3.615913
3.773162,-0.007923,-0.288100
3.773162,-0.007923,-0.295133
3.773162,-0.046659,-0.306388
3.773162,-0.053801,-0.482043
3.773162,-0.064512,-0.493818
3.773162,-0.070286,-0.489826
3.773162,-0.053801,-0.539842
3.773162,-0.050230,-0.535467
3.773162,-0.046659,-0.540833
3.773162,-0.053801,-0.654327
3.773162,-0.064512,-0.666101
3.773162,-0.070286,-0.662109
3.773162,-0.053801,-0.712126
3.773162,-0.050230,-0.707751
3.773162,-0.046659,-0.713116
3.773162,-0.053801,-0.826610
3.773162,-0.064512,-0.838385
3.773162,-0.070286,-0.834393
3.773162,-0.053801,-0.884410
3.773162,-0.050230,-0.880035
3.773162,-0.046659,-0.885400
3.773162,-0.053801,-0.998894
3.773162,-0.064512,-1.010669
3.773162,-0.070286,-1.006677
3.773162,-0.053801,-1.056694
3.773162,-0.050230,-1.052318
3.773162,-0.046659,-1.057684
3.773162,-0.053801,-1.171178
3.773162,-0.064512,-1.182953
3.773162,-0.070286,-1.178961
3.773162,-0.053801,-0.309759
3.773162,-0.064512,-0.321534
3.773162,-0.070286,-0.317542
3.773162,-0.007923,-0.460384
3.773162,-0.007923,-0.467416
3.773162,-0.046659,-0.478671
3.773162,-0.007923,-0.632668
3.773162,-0.007923,-0.639700
3.773162,-0.046659,-0.650955
3.773162,-0.007923,-0.804952
3.773162,-0.007923,-0.811984
3.773162,-0.046659,-0.823239
3.773162,-0.007923,-0.977236
3.773162,-0.007923,-0.984268
3.773162,-0.046659,-0.995523
3.773162,-0.007923,-1.149520
3.773162,-0.007923,-1.156551
3.773162,-0.046659,-1.167807
3.773162,-0.053801,-0.367559
3.773162,-0.050230,-0.363183
3.773162,-0.046659,-0.368549
3.778132,0.003672,-0.073872
3.778132,0.031773,-0.177274
3.778132,0.003672,-0.188216
3.770849,0.036115,-1.209300
3.782726,0.036486,-1.209356
3.771910,0.038509,-1.208370
3.770838,0.036110,-1.153941
3.782883,0.036486,-1.153658
3.771896,0.038508,-1.153005
3.770853,0.036117,-1.037023
3.782673,0.036486,-1.037193
3.771914,0.038510,-1.036096
3.770842,0.036112,-0.981663
3.782831,0.036486,-0.981493
3.771900,0.038509,-0.980729
3.770843,0.036112,-0.864722
3.782807,0.036486,-0.864603
3.771903,0.038509,-0.863789
3.770845,0.036113,-0.809385
3.782784,0.036486,-0.809316
3.771905,0.038509,-0.808453
3.770840,0.036111,-0.692432
3.782855,0.036486,-0.692211
3.771898,0.038509,-0.691497
3.770838,0.036110,-0.637090
3.782876,0.036486,-0.636823
3.771897,0.038508,-0.636155
3.782920,0.036486,-0.629691
3.770794,0.036116,-0.630051
3.771769,0.038581,-0.629090
3.770856,0.036118,-0.520176
3.782640,0.036486,-0.520417
3.771917,0.038510,-0.519250
3.770845,0.036113,-0.464818
3.782784,0.036486,-0.464749
3.771905,0.038509,-0.463886
3.770838,0.036110,-0.347861
3.782888,0.036486,-0.347568
3.771896,0.038508,-0.346925
3.770837,0.036110,-0.292521
3.782891,0.036486,-0.292223
3.771895,0.038508,-0.291585
3.770034,-0.086267,-1.248614
3.770034,-0.071037,-1.215378
3.770034,-0.050343,-1.232515
3.778132,0.003672,-0.073872
3.778132,0.043292,-0.073872
3.778132,0.045360,-0.075401
3.778132,0.031773,-0.177274
3.771901,0.038509,-0.174652
3.770843,0.036112,-0.175585
3.773553,-0.070286,-0.181322
3.773553,-0.090638,-0.181322
3.773553,-0.090796,-0.075400
3.770784,-0.070286,-0.181322
3.770784,-0.086117,-0.181322
3.773553,-0.070286,-0.181322
3.770034,0.036252,-1.248613
3.770034,0.003523,-1.222783
3.770034,0.036252,-1.210071
3.770034,-0.063762,-1.183431
3.770034,-0.050117,-1.223721
3.770034,-0.063762,-1.212422
3.770034,-0.063762,-1.011147
3.770034,-0.050117,-1.051437
3.770034,-0.063762,-1.040138
3.770034,-0.063762,-0.838863
3.770034,-0.050117,-0.879153
3.770034,-0.063762,-0.867854
3.770034,-0.063762,-0.666580
3.770034,-0.050117,-0.706870
3.770034,-0.063762,-0.695570
3.770034,-0.063762,-0.494296
3.770034,-0.050117,-0.534586
3.770034,-0.063762,-0.523286
3.770034,-0.063762,-0.322012
3.770034,-0.050117,-0.362302
3.770034,-0.063762,-0.351003
3.782924,0.036486,-0.685021
3.770794,0.036116,-0.685390
